FBpp_ID,id,Protein_symbol
FBpp0303034,7301,CG5742-PB
FBpp0311543,7287,Naus-PB
FBpp0305076,7288,CG10916-PB
FBpp0085936,7292,CG14502-PB
FBpp0290761,7292,CG14502-PC
FBpp0309292,7292,CG14502-PD
FBpp0298015,7296,CG14505-PC
FBpp0290068,7276,BomBc2-PB
FBpp0289083,7250,Lamtor2-PB
FBpp0311692,7253,GstE11-PB
FBpp0298348,7264,CG5493-PB
FBpp0298349,7264,CG5493-PC
FBpp0298350,7264,CG5493-PD
FBpp0309340,7221,zda-PB
FBpp0311548,7221,zda-PC
FBpp0311549,7221,zda-PD
FBpp0085840,7216,Ntan1-PB
FBpp0291076,7217,Ntan1-PD
FBpp0085836,7215,Gint3-PD
FBpp0309338,7215,Gint3-PE
FBpp0311864,12550,Mctp-PF
FBpp0085821,7206,CG15093-PB
FBpp0292854,7206,CG15093-PE
FBpp0303086,7185,CG15082-PB
FBpp0311868,10341,Jheh2-PD
FBpp0085750,7159,sano-PB
FBpp0085752,7159,sano-PC
FBpp0085753,7159,sano-PD
FBpp0288739,7159,sano-PE
FBpp0099483,11251,CG15109-PD
FBpp0309401,11351,CG15117-PF
FBpp0085775,7167,CG15118-PB
FBpp0085769,11224,CG10737-PD
FBpp0311550,7121,CG7461-PC
FBpp0300747,7125,CG11961-PC
FBpp0306127,7147,CG9416-PB
FBpp0311843,7080,CG11007-PB
FBpp0311727,7093,Obp56d-PB
FBpp0292058,7068,Obp56h-PB
FBpp0296956,10737,CG8654-PB
FBpp0296957,10737,CG8654-PC
FBpp0309574,10737,CG8654-PD
FBpp0309578,7052,CG11099-PB
FBpp0307618,7058,CG9864-PB
FBpp0085582,7025,Hsl-PB
FBpp0085584,7025,Hsl-PC
FBpp0309579,7046,Mpcp1-PB
FBpp0309580,7046,Mpcp1-PC
FBpp0085611,7043,CG11200-PB
FBpp0310597,7043,CG11200-PC
FBpp0428243,7042,CG13868-PD
FBpp0085596,7030,CG8929-PB
FBpp0311510,7031,CG8929-PD
FBpp0311847,6987,Bbd-PB
FBpp0289081,7017,Cpr57A-PB
FBpp0099934,11612,CG13430-PB
FBpp0309584,6989,lms-PC
FBpp0085539,6990,CG9945-PB
FBpp0289922,7010,Rcd6-PB
FBpp0309593,7009,CG16799-PB
FBpp0309592,7000,galla-1-PB
FBpp0311508,7000,galla-1-PC
FBpp0289790,12384,CG15649-PB
FBpp0311722,7917,CG15650-PB
FBpp0311721,12054,CG9313-PC
FBpp0304844,7877,CG10543-PE
FBpp0311511,7933,CG9394-PB
FBpp0309675,7984,Magi-PB
FBpp0309676,7984,Magi-PC
FBpp0309674,7983,CG15657-PB
FBpp0110111,7973,Ugt49C1-PB
FBpp0071517,7946,MFS16-PC
FBpp0309685,7946,MFS16-PD
FBpp0289624,11453,CG9485-PE
FBpp0302010,11453,CG9485-PF
FBpp0309692,7954,Acox57D-p-PB
FBpp0311195,8022,CG10433-PC
FBpp0293270,7996,mahj-PB
FBpp0309726,7997,CG15674-PB
FBpp0112014,8002,ND-B12-PB
FBpp0112015,8002,ND-B12-PC
FBpp0289903,8002,ND-B12-PD
FBpp0289904,8002,ND-B12-PE
FBpp0311731,8014,pirk-PB
FBpp0071598,8013,PIG-M-PB
FBpp0309728,8004,CG15676-PB
FBpp0311597,8008,CG10307-PB
FBpp0071628,8049,LBR-PB
FBpp0311638,8057,CG9304-PB
FBpp0292778,8112,CG11474-PC
FBpp0071670,8077,Synj-PB
FBpp0300559,8077,Synj-PC
FBpp0309746,8101,CG11170-PC
FBpp0309747,8101,CG11170-PD
FBpp0071697,8100,Swim-PB
FBpp0311651,8098,Alp8-PB
FBpp0112018,8094,Oatp58Dc-PB
FBpp0290691,8094,Oatp58Dc-PC
FBpp0071725,15498,CG5819-PB
FBpp0300937,15498,CG5819-PC
FBpp0071760,15539,wdp-PB
FBpp0071762,15539,wdp-PC
FBpp0071761,15539,wdp-PD
FBpp0309748,15539,wdp-PE
FBpp0071758,15534,Liprin-gamma-PB
FBpp0309752,15504,Rtf1-PB
FBpp0309753,15506,CG13506-PB
FBpp0308622,15533,babos-PB
FBpp0308616,15507,CG6044-PG
FBpp0290461,15509,PolE4-PB
FBpp0309756,15514,CG10384-PE
FBpp0311607,15550,nsr-PB
FBpp0309758,15541,CG4269-PC
FBpp0309759,15543,RpS16-PB
FBpp0300826,15544,Vps20-PC
FBpp0311613,15618,CG2852-PD
FBpp0311612,15616,CG3746-PB
FBpp0301552,15551,CG13510-PB
FBpp0311608,15551,CG13510-PC
FBpp0301553,15552,CG13511-PB
FBpp0311610,15557,RYBP-PB
FBpp0309871,15577,CG9826-PC
FBpp0309872,15598,CG13531-PC
FBpp0071854,15626,nahoda-PB
FBpp0292517,15659,CG3788-PB
FBpp0292516,15658,CNBP-PB
FBpp0292026,15628,CG9849-PB
FBpp0302027,15633,CG3085-PB
FBpp0309885,15663,CG13539-PB
FBpp0309887,15666,atlas-PB
FBpp0302898,15696,CG3500-PB
FBpp0291067,15670,CG9875-PB
FBpp0071922,15675,eIF2Bdelta-PC
FBpp0291521,15675,eIF2Bdelta-PD
FBpp0309895,15686,CG9812-PE
FBpp0112025,15758,wmd-PB
FBpp0309930,15717,levy-PB
FBpp0309932,15755,Rrp4-PB
FBpp0072013,15748,Eglp4-PB
FBpp0072012,15748,Eglp4-PD
FBpp0072007,15744,sigmar-PB
FBpp0112026,15736,Sesn-PB
FBpp0112027,15736,Sesn-PC
FBpp0311635,22386,CG13560-PB
FBpp0311636,15740,CG5532-PB
FBpp0309934,15764,CG5539-PB
FBpp0290862,15835,DCP1-PB
FBpp0309967,15834,Upf3-PD
FBpp0309945,15831,CG3735-PB
FBpp0311846,15830,Orcokinin-PC
FBpp0304305,15780,Stoml2-PB
FBpp0309954,15825,CG10904-PB
FBpp0072063,15787,CG3065-PB
FBpp0310004,15821,CG4324-PC
FBpp0072104,15820,CG3907-PB
FBpp0072076,15796,MAN1-PB
FBpp0311863,15796,MAN1-PC
FBpp0310002,15814,Not11-PC
FBpp0288408,15809,ppk29-PG
FBpp0288407,15810,ppk29-PF
FBpp0072085,15800,RpL12-PB
FBpp0072083,15800,RpL12-PC
FBpp0301274,15806,yki-PG
FBpp0072157,15854,CG16786-PB
FBpp0311688,15854,CG16786-PC
FBpp0309997,15855,enok-PB
FBpp0310078,15859,CG3328-PB
FBpp0424327,15859,CG3328-PD
FBpp0310081,10899,CG11406-PD
FBpp0072273,11307,Slik-PD
FBpp0072203,15887,CG3494-PB
FBpp0297274,15936,CG4612-PC
FBpp0072211,15894,CG13585-PB
FBpp0289715,15894,CG13585-PC
FBpp0289716,15894,CG13585-PD
FBpp0289717,12023,CG4622-PC
FBpp0289424,15898,ITP-PF
FBpp0310091,15898,ITP-PG
FBpp0310097,15931,Fcp1-PB
FBpp0310092,15901,CG3511-PB
FBpp0293591,10283,Start1-PC
FBpp0072246,15929,ATPsynF-PB
FBpp0310095,15908,Adck1-PB
FBpp0310100,15924,CG13594-PB
FBpp0072232,15912,ND-19-PB
FBpp0072233,15912,ND-19-PC
FBpp0290258,15912,ND-19-PD
FBpp0072234,15913,Pof-PB
FBpp0297610,15913,Pof-PC
FBpp0292975,15915,Mmp1-PF
FBpp0292976,15915,Mmp1-PG
FBpp0292980,15918,Mmp1-PK
FBpp0297611,15919,Mmp1-PL
FBpp0308384,15955,CG3611-PB
FBpp0311730,15955,CG3611-PC
FBpp0310117,15983,CG15861-PB
FBpp0310107,15964,CG3770-PB
FBpp0311623,15965,CG12851-PD
FBpp0300892,15981,CG2765-PD
FBpp0112032,15981,CG2765-PE
FBpp0300893,15981,CG2765-PF
FBpp0310109,15967,CG3776-PB
FBpp0310114,15975,Phk-3-PB
FBpp0310115,15975,Phk-3-PC
FBpp0310111,15969,CG3829-PB
FBpp0305374,16020,CG9380-PE
FBpp0305375,16020,CG9380-PF
FBpp0294046,16091,CG13405-PB
FBpp0289144,16036,p130CAS-PF
FBpp0072433,16088,Vdup1-PB
FBpp0072434,16088,Vdup1-PC
FBpp0291104,16088,Vdup1-PD
FBpp0306194,16088,Vdup1-PE
FBpp0306193,16040,CG13875-PB
FBpp0293999,16087,rno-PC
FBpp0294000,16087,rno-PD
FBpp0072382,16042,mri-PB
FBpp0304416,16052,wac-PD
FBpp0304417,16064,Tudor-SN-PB
FBpp0302563,16054,mRpL17-PB
FBpp0306034,16128,mthl10-PF
FBpp0306035,16128,mthl10-PG
FBpp0304170,16096,BORCS6-PB
FBpp0072450,16097,Hipk-PB
FBpp0297771,16103,Gale-PB
FBpp0072510,16168,CG17129-PB
FBpp0072508,16168,CG17129-PC
FBpp0305569,16167,CG3386-PB
FBpp0305570,16167,CG3386-PC
FBpp0305571,16167,CG3386-PD
FBpp0288659,16157,CG13896-PB
FBpp0303820,16151,CG13901-PB
FBpp0072480,16135,CG13887-PC
FBpp0311657,16135,CG13887-PE
FBpp0303818,16137,Gr61a-PB
FBpp0304992,16139,Cep290-PB
FBpp0308924,16141,CG12502-PD
FBpp0428403,16142,CG12502-PE
FBpp0311256,16147,CG13907-PB
FBpp0072518,16170,CG9205-PB
FBpp0099862,11663,CG9130-PB
FBpp0100107,11664,CG9133-PC
FBpp0072555,16196,tfc-PC
FBpp0304251,18019,Nt5a-PB
FBpp0072561,17980,Ctr9-PB
FBpp0072611,18018,sturkopf-PB
FBpp0072563,17981,Herc4-PB
FBpp0304250,18014,CG2211-PB
FBpp0304249,18013,CG2199-PC
FBpp0305592,18108,CG12091-PB
FBpp0072619,18027,pns-PB
FBpp0072708,18104,CG12099-PB
FBpp0305589,18030,Pex10-PB
FBpp0072707,18103,CG7879-PB
FBpp0072629,18032,CG12004-PB
FBpp0311521,18033,CG12004-PD
FBpp0292962,18034,CG13917-PB
FBpp0305551,18034,CG13917-PC
FBpp0312460,18034,CG13917-PD
FBpp0305552,18101,CG12104-PB
FBpp0099552,11675,CG18170-PB
FBpp0072633,11676,CG33791-PC
FBpp0072636,11677,CG33791-PD
FBpp0290114,11678,CG33791-PF
FBpp0291234,18096,GC-PB
FBpp0303877,18043,CG7970-PB
FBpp0301191,11435,Srrm234-PG
FBpp0306051,18045,CG7974-PB
FBpp0306206,12081,CG13931-PB
FBpp0306202,18075,Oseg4-PB
FBpp0306201,18074,PIG-Wb-PB
FBpp0072653,18050,Gk2-PB
FBpp0072650,18050,Gk2-PC
FBpp0072652,18050,Gk2-PD
FBpp0072651,18050,Gk2-PE
FBpp0311803,18050,Gk2-PF
FBpp0306197,18052,CG13921-PF
FBpp0306198,18056,CG8001-PC
FBpp0306199,18057,CG8001-PD
FBpp0288836,18066,Cpr62Ba-PC
FBpp0288837,18065,Cpr62Bb-PB
FBpp0305097,18065,Cpr62Bb-PC
FBpp0304919,18138,Cpr62Bc-PB
FBpp0292254,18136,CNMa-PC
FBpp0304914,18112,CG12025-PB
FBpp0311531,18112,CG12025-PC
FBpp0289939,18131,CG13937-PE
FBpp0304916,18131,CG13937-PI
FBpp0289941,18132,CG13937-PG
FBpp0312161,18127,CG5687-PB
FBpp0305621,18116,Cnb-PB
FBpp0305641,18177,CG15822-PE
FBpp0305642,18177,CG15822-PF
FBpp0072783,18167,CG1275-PB
FBpp0289997,18162,CG1317-PC
FBpp0311656,18162,CG1317-PD
FBpp0288404,18161,mRpL23-PB
FBpp0303832,18161,mRpL23-PC
FBpp0303833,18161,mRpL23-PD
FBpp0072798,18179,CG1146-PB
FBpp0072799,18179,CG1146-PC
FBpp0310625,18179,CG1146-PD
FBpp0291626,18184,CG16986-PB
FBpp0072810,18185,MEP-1-PB
FBpp0072808,18185,MEP-1-PC
FBpp0072811,18185,MEP-1-PD
FBpp0072813,18185,MEP-1-PE
FBpp0072812,18185,MEP-1-PF
FBpp0288779,18185,MEP-1-PG
FBpp0305636,18186,CG1143-PB
FBpp0292141,18187,CG1246-PC
FBpp0305637,18187,CG1246-PD
FBpp0311277,18187,CG1246-PE
FBpp0072843,18229,Pgant6-PB
FBpp0305633,18229,Pgant6-PC
FBpp0304395,18235,FMRFaR-PB
FBpp0309525,18235,FMRFaR-PC
FBpp0072863,18246,PAN3-PB
FBpp0072865,18246,PAN3-PD
FBpp0072873,18248,PAN3-PH
FBpp0072862,18248,PAN3-PJ
FBpp0072868,18248,PAN3-PK
FBpp0072870,18248,PAN3-PM
FBpp0072871,18248,PAN3-PN
FBpp0112044,18248,PAN3-PQ
FBpp0112043,18247,PAN3-PP
FBpp0304423,18247,PAN3-PR
FBpp0072978,18330,CG11537-PB
FBpp0112046,18332,CG11537-PE
FBpp0306026,18332,CG11537-PG
FBpp0298309,18328,Usp5-PB
FBpp0401600,18328,Usp5-PC
FBpp0303025,18327,Asciz-PB
FBpp0312382,18317,hob-PC
FBpp0072957,18316,RpL28-PB
FBpp0072960,18316,RpL28-PD
FBpp0291506,18316,RpL28-PE
FBpp0291507,18316,RpL28-PF
FBpp0297522,18316,RpL28-PG
FBpp0300406,18275,Larp4B-PD
FBpp0072956,18315,CG17746-PB
FBpp0303874,18277,ckd-PD
FBpp0303875,18277,ckd-PE
FBpp0072948,18314,CG14968-PB
FBpp0072949,18314,CG14968-PC
FBpp0072950,18314,CG14968-PD
FBpp0072951,18314,CG14968-PE
FBpp0072919,18285,ZnT63C-PB
FBpp0072920,18285,ZnT63C-PC
FBpp0072921,18285,ZnT63C-PD
FBpp0072922,18285,ZnT63C-PE
FBpp0303137,18285,ZnT63C-PG
FBpp0072928,18291,CG12016-PB
FBpp0304368,18310,Strip-PC
FBpp0312150,18302,CG12012-PC
FBpp0311497,10424,CG10866-PB
FBpp0305340,10406,CG14982-PC
FBpp0305345,10420,CG14984-PC
FBpp0073023,10419,CG12605-PB
FBpp0305343,10419,CG12605-PD
FBpp0305344,10419,CG12605-PE
FBpp0312381,10412,Mul1-PB
FBpp0073139,10417,CG11594-PC
FBpp0301544,10417,CG11594-PD
FBpp0301747,10417,CG11594-PE
FBpp0305198,18458,CG11593-PC
FBpp0305197,18457,Dpy-30L2-PB
FBpp0300674,18404,CG14989-PD
FBpp0300675,18404,CG14989-PE
FBpp0073066,18406,Fit1-PB
FBpp0073081,18417,CG14997-PB
FBpp0305745,18433,CG11586-PB
FBpp0112050,18421,VhaM9.7-a-PC
FBpp0297492,18507,Cip4-PG
FBpp0297230,18461,mRpS6-PB
FBpp0099542,18498,DopEcR-PB
FBpp0099543,18498,DopEcR-PC
FBpp0073148,18462,slow-PB
FBpp0112052,18496,CG15019-PB
FBpp0073151,18465,DOR-PB
FBpp0073150,18465,DOR-PD
FBpp0112053,18465,DOR-PE
FBpp0300395,18468,DOR-PH
FBpp0312153,18492,CG15023-PD
FBpp0073165,18480,CG11353-PB
FBpp0112055,18481,CG11357-PB
FBpp0112056,18481,CG11357-PC
FBpp0293524,18481,CG11357-PD
FBpp0304983,18513,RhoGEF64C-PB
FBpp0304985,18528,CG13708-PB
FBpp0300979,18526,CG13707-PD
FBpp0304189,21529,CG4603-PC
FBpp0297223,21517,Cyt-c1-PB
FBpp0311276,21523,Uev1A-PC
FBpp0076844,21508,frm-PD
FBpp0076845,21509,frm-PC
FBpp0271742,21511,frm-PK
FBpp0311826,21480,Alp9-PB
FBpp0304193,21482,Blimp-1-PD
FBpp0304194,21482,Blimp-1-PE
FBpp0311662,21482,Blimp-1-PF
FBpp0304192,21483,Blimp-1-PC
FBpp0311675,21496,CG10576-PC
FBpp0311825,21496,CG10576-PD
FBpp0303911,21491,Tektin-C-PC
FBpp0303912,21491,Tektin-C-PD
FBpp0302671,21488,kri-PC
FBpp0312379,21465,CG10477-PB
FBpp0312145,21464,Jon65Ai-PB
FBpp0304369,21444,CG6610-PB
FBpp0304370,21444,CG6610-PC
FBpp0311663,21445,ssp6-PB
FBpp0304374,21446,CG13293-PE
FBpp0304175,21417,fmt-PC
FBpp0304173,21399,CG7376-PB
FBpp0305274,21391,CG10147-PB
FBpp0076690,21385,axed-PD
FBpp0303217,21385,axed-PE
FBpp0076670,21373,SP1173-PB
FBpp0076667,21373,SP1173-PC
FBpp0076668,21373,SP1173-PD
FBpp0076661,21369,velo-PC
FBpp0311275,21370,velo-PD
FBpp0303093,21358,Sbds-PB
FBpp0305290,21323,tow-PD
FBpp0305296,21354,CG10077-PD
FBpp0305294,21327,CG9948-PB
FBpp0305295,21327,CG9948-PC
FBpp0305568,21347,CG8641-PB
FBpp0311659,21335,Acbp6-PB
FBpp0305558,21267,CG14826-PC
FBpp0305562,21320,RpL18-PB
FBpp0311286,21320,RpL18-PC
FBpp0301214,21316,CG14830-PB
FBpp0301215,21316,CG14830-PC
FBpp0305560,21315,unc-13-4A-PC
FBpp0304980,21312,mrva-PB
FBpp0099670,11921,eco-PB
FBpp0304978,21311,Cln7-PB
FBpp0304979,21311,Cln7-PC
FBpp0304977,21306,pst-PG
FBpp0076583,21302,Sh3beta-PB
FBpp0304970,21283,CG8563-PB
FBpp0304971,21298,CG8560-PB
FBpp0291713,21291,Tsp66A-PD
FBpp0304455,21265,CG8539-PB
FBpp0290439,21242,frac-PD
FBpp0290440,21242,frac-PE
FBpp0304224,21243,frac-PG
FBpp0312411,21255,CG7457-PB
FBpp0306711,21253,Snmp2-PD
FBpp0306706,21248,CG13685-PC
FBpp0076415,21134,Atg18a-PB
FBpp0076416,21134,Atg18a-PC
FBpp0312165,21134,Atg18a-PG
FBpp0304448,21162,UbcE2M-PB
FBpp0304449,21162,UbcE2M-PC
FBpp0305799,21159,CG13674-PB
FBpp0304445,21155,CG7201-PB
FBpp0311665,21124,CG7182-PB
FBpp0298366,21075,CG7120-PE
FBpp0305199,21074,CG7120-PG
FBpp0076388,21117,mkg-p-PB
FBpp0312208,21117,mkg-p-PD
FBpp0076338,21076,CG13667-PB
FBpp0311671,21115,CG6983-PB
FBpp0305268,21089,CG6765-PB
FBpp0076352,21093,ergic53-PB
FBpp0076361,21099,CG6282-PB
FBpp0289431,21099,CG6282-PC
FBpp0088535,10082,Zasp66-PJ
FBpp0271836,21038,Pex7-PB
FBpp0306019,21039,CG6511-PB
FBpp0076233,20988,Tsp66E-PB
FBpp0076235,20988,Tsp66E-PC
FBpp0312160,21036,ValRS-m-PB
FBpp0076243,11978,CG5026-PB
FBpp0290364,11978,CG5026-PC
FBpp0292325,20997,CG13314-PB
FBpp0306036,20998,CG5068-PB
FBpp0311506,21022,CG4911-PC
FBpp0099972,11101,Dhpr-PB
FBpp0099973,11101,Dhpr-PC
FBpp0304434,20986,Slc45-1-PB
FBpp0304435,20986,Slc45-1-PC
FBpp0304436,20986,Slc45-1-PD
FBpp0306014,20941,PGRP-LA-PG
FBpp0289518,12210,PGRP-LC-PD
FBpp0300668,12212,PGRP-LC-PH
FBpp0301283,20978,CG4080-PB
FBpp0301096,20975,CG4022-PB
FBpp0301097,20975,CG4022-PC
FBpp0076209,20973,Atat-PC
FBpp0076210,20973,Atat-PD
FBpp0076211,20973,Atat-PE
FBpp0303974,20972,Atat-PF
FBpp0311669,20969,phol-PB
FBpp0112920,20961,CG3552-PD
FBpp0305997,20936,path-PD
FBpp0076113,20895,Cyp40-PB
FBpp0076115,20895,Cyp40-PC
FBpp0305988,20895,Cyp40-PD
FBpp0311282,20915,Prps-PH
FBpp0311284,20917,Prps-PJ
FBpp0311283,20920,Prps-PI
FBpp0303932,20911,CG18178-PB
FBpp0076048,20848,Ae2-PG
FBpp0076046,20847,Ae2-PC
FBpp0076047,20847,Ae2-PF
FBpp0076053,20847,Ae2-PH
FBpp0076054,20847,Ae2-PI
FBpp0289912,20878,CG10809-PB
FBpp0076093,20876,iPLA2-VIA-PC
FBpp0076094,20876,iPLA2-VIA-PD
FBpp0112069,20874,CG6709-PB
FBpp0112070,20873,Hez-PB
FBpp0076086,20871,CG6707-PC
FBpp0311744,20860,nudE-PF
FBpp0303971,20870,CG6685-PB
FBpp0311742,20830,CG8065-PC
FBpp0076010,20812,CG12362-PB
FBpp0311253,20825,CG6527-PB
FBpp0303962,20790,CG8003-PB
FBpp0308845,20797,CG12523-PB
FBpp0305595,20802,Blos4-PB
FBpp0312162,20805,CG6409-PB
FBpp0075980,20782,Aps-PB
FBpp0075981,20782,Aps-PC
FBpp0075929,20745,CG7888-PC
FBpp0304952,20773,Irbp18-PB
FBpp0290008,20764,FoxK-PH
FBpp0290009,20764,FoxK-PI
FBpp0290010,20764,FoxK-PJ
FBpp0304213,20712,Adck5-PB
FBpp0297364,11319,GlcAT-P-PD
FBpp0099840,11320,GlcAT-P-PC
FBpp0297365,11320,GlcAT-P-PE
FBpp0075918,20736,Plod-PB
FBpp0305580,20731,Dyro-PC
FBpp0311741,20730,CG6168-PC
FBpp0305579,20729,CG6163-PB
FBpp0304212,20726,Fum3-PB
FBpp0312399,11388,CG11714-PD
FBpp0296928,20669,CG7394-PC
FBpp0305417,20669,CG7394-PD
FBpp0297950,20672,CG7368-PC
FBpp0271814,11130,Duba-PF
FBpp0075866,20698,RIOK1-PB
FBpp0303920,20678,Polr3H-PB
FBpp0075862,20695,Dph1-PB
FBpp0305004,20695,Dph1-PC
FBpp0075856,20692,CG11658-PB
FBpp0075857,20692,CG11658-PC
FBpp0075858,20692,CG11658-PD
FBpp0075859,20692,CG11658-PE
FBpp0075846,20685,Bmcp-PB
FBpp0304442,20688,loaf-PF
FBpp0291346,20651,CG5946-PF
FBpp0110077,20657,CG11597-PB
FBpp0291347,20657,CG11597-PC
FBpp0304440,20605,CG7264-PB
FBpp0304379,20611,CG11588-PB
FBpp0312163,20614,Rpt4R-PB
FBpp0075792,20634,Pop2-PC
FBpp0075781,20623,CG6928-PB
FBpp0304956,20624,CG6928-PD
FBpp0306217,20565,RhoGAP68F-PD
FBpp0305576,20589,thoc6-PB
FBpp0312410,20589,thoc6-PC
FBpp0305549,20585,Pbgs-PB
FBpp0305548,20579,INPP5E-PB
FBpp0305976,20554,Ncc69-PG
FBpp0305973,20555,Ncc69-PD
FBpp0305975,20555,Ncc69-PF
FBpp0312167,20527,CG10616-PC
FBpp0312168,20544,CG10663-PD
FBpp0304892,20542,CG10660-PC
FBpp0304893,20543,CG10660-PD
FBpp0311505,9983,CG10638-PD
FBpp0304880,20529,CG10681-PB
FBpp0075651,20494,CG10984-PC
FBpp0303944,20494,CG10984-PD
FBpp0075673,20514,nebu-PC
FBpp0271749,20504,Wbp2-PC
FBpp0311498,20505,Ent3-PC
FBpp0289923,20459,CG11263-PB
FBpp0304385,20461,ste14-PB
FBpp0312149,20471,Adk2-PC
FBpp0304386,20464,Syx13-PB
FBpp0304387,20465,CG11279-PB
FBpp0311520,20465,CG11279-PC
FBpp0311496,20447,CG10222-PB
FBpp0292212,20441,CG10154-PB
FBpp0303922,20435,CG14109-PB
FBpp0075563,20417,CG10089-PB
FBpp0311518,20416,CG10089-PF
FBpp0309524,12052,Spt20-PD
FBpp0075555,20413,Liprin-beta-PB
FBpp0303374,20413,Liprin-beta-PC
FBpp0075497,20373,CG13737-PB
FBpp0312225,20377,ssp2-PC
FBpp0305243,20395,CG17364-PF
FBpp0075527,20392,Nprl3-PB
FBpp0305239,20392,Nprl3-PC
FBpp0305264,20383,upSET-PB
FBpp0293214,20384,CG6650-PB
FBpp0309806,20384,CG6650-PC
FBpp0291625,20388,CG6833-PB
FBpp0306180,20390,CG8100-PB
FBpp0312579,20390,CG8100-PC
FBpp0075478,20355,CG7768-PB
FBpp0305236,20353,CG13481-PC
FBpp0305253,20349,CG4613-PC
FBpp0305251,20348,Gbs-70E-PC
FBpp0290457,20316,CG9628-PC
FBpp0305258,20323,Mgat4a-PB
FBpp0305287,20325,Helz-PC
FBpp0305288,20325,Helz-PD
FBpp0312477,20276,Zip71B-PC
FBpp0306008,20309,Reck-PB
FBpp0306006,22274,CG18649-PB
FBpp0075409,20298,CG16959-PB
FBpp0306063,20299,CG16959-PD
FBpp0310639,20299,CG16959-PE
FBpp0075405,20295,CG12316-PB
FBpp0304214,20287,Pex3-PB
FBpp0304215,20288,FucTA-PB
FBpp0110180,12005,CG7255-PG
FBpp0306227,12005,CG7255-PI
FBpp0110181,12004,CG7255-PH
FBpp0297410,20264,Toll-6-PB
FBpp0297411,20264,Toll-6-PC
FBpp0305038,20267,cocoon-PB
FBpp0306210,20258,CG7841-PB
FBpp0304267,20216,SCCRO-PE
FBpp0297286,20217,SCCRO-PD
FBpp0304405,20250,CG7656-PF
FBpp0290404,20251,CG7656-PE
FBpp0099969,11316,DCP2-PD
FBpp0297750,20203,CG18081-PB
FBpp0304444,20203,CG18081-PC
FBpp0297749,20202,CG15715-PB
FBpp0305749,20182,GXIVsPLA2-PD
FBpp0305751,20184,CG17032-PB
FBpp0305752,20187,CG17029-PB
FBpp0291655,20188,CG17028-PB
FBpp0305753,20189,CG17027-PB
FBpp0305776,20175,CG5235-PB
FBpp0305775,20134,ClC-c-PD
FBpp0291126,20142,Strump-PB
FBpp0300173,10190,elg1-PE
FBpp0300175,20168,CG5151-PD
FBpp0300176,20168,CG5151-PE
FBpp0312143,20168,CG5151-PF
FBpp0305737,20146,MED10-PC
FBpp0305741,20165,CG13055-PB
FBpp0305739,20162,CG4950-PC
FBpp0305738,20159,CG13048-PB
FBpp0302609,20107,CG13040-PB
FBpp0303600,20100,roq-PB
FBpp0305463,20100,roq-PC
FBpp0075179,20099,Agpat4-PB
FBpp0303599,20099,Agpat4-PC
FBpp0075177,20096,Agpat3-PB
FBpp0075176,20096,Agpat3-PC
FBpp0075144,20079,RAF2-PB
FBpp0305773,20079,RAF2-PC
FBpp0310138,20080,Gagr-PB
FBpp0088484,10028,nxf2-PB
FBpp0302954,20090,Smn-PB
FBpp0311502,20039,CG13026-PC
FBpp0075083,20018,CG9705-PB
FBpp0305784,20018,CG9705-PC
FBpp0075086,20019,CG9706-PB
FBpp0075103,20033,CG9674-PD
FBpp0305786,20034,CG9674-PH
FBpp0311304,20034,CG9674-PI
FBpp0305785,20035,CG9674-PG
FBpp0293796,20030,kud-PB
FBpp0311791,19993,CG13023-PB
FBpp0075066,19989,CG11905-PD
FBpp0075062,19989,CG11905-PG
FBpp0075065,19990,CG11905-PF
FBpp0112087,19990,CG11905-PI
FBpp0075064,19991,CG11905-PE
FBpp0112086,19991,CG11905-PH
FBpp0304432,19986,CG3764-PC
FBpp0075055,11947,CG6664-PB
FBpp0075054,11947,CG6664-PC
FBpp0305012,19966,CG6497-PB
FBpp0312458,19936,CG7692-PD
FBpp0075001,19956,Cad74A-PB
FBpp0301170,19956,Cad74A-PC
FBpp0305841,19939,CG18265-PB
FBpp0305842,19939,CG18265-PC
FBpp0305843,19941,SecCl-PB
FBpp0291671,19942,UQCR-Q-PB
FBpp0291672,19942,UQCR-Q-PC
FBpp0305844,19942,UQCR-Q-PD
FBpp0301752,19943,qjt-PB
FBpp0291418,19944,CG6333-PB
FBpp0291251,19902,Oatp74D-PC
FBpp0311342,19902,Oatp74D-PD
FBpp0311343,19902,Oatp74D-PE
FBpp0304226,19904,CG7564-PB
FBpp0311214,19904,CG7564-PC
FBpp0311537,19904,CG7564-PD
FBpp0311536,19905,CG7542-PB
FBpp0305334,19926,Vps60-PB
FBpp0311535,19908,CG7497-PC
FBpp0311534,19920,Crtc-PC
FBpp0305845,19911,CG7460-PC
FBpp0089360,19914,Adgf-A-PB
FBpp0305846,19897,Cln3-PB
FBpp0312457,19895,CG5577-PB
FBpp0311801,19893,MED19-PB
FBpp0304195,19874,CG7430-PB
FBpp0304196,19875,TrpRS-m-PB
FBpp0289509,19876,CG7408-PC
FBpp0289510,19876,CG7408-PD
FBpp0074921,19888,Tsp74F-PB
FBpp0305851,19872,CG13698-PC
FBpp0074890,19857,CG7341-PB
FBpp0305085,19870,Cyp312a1-PB
FBpp0305083,19860,CG7330-PB
FBpp0305089,11621,AstC-R2-PE
FBpp0310869,12293,CG4174-PE
